invoiceno,stockcode,quantity,invoicedate,customerid
540248,22766,4,2011-01-05 15:57:00.000000,15034
538634,22178,12,2010-12-13 13:28:00.000000,14085
537764,20961,1,2010-12-08 12:06:00.000000,16893
C539830,22943,-8,2010-12-22 13:13:00.000000,14944
538744,22659,2,2010-12-14 11:26:00.000000,15356
537789,22867,12,2010-12-08 12:49:00.000000,14051
540983,22090,40,2011-01-12 15:36:00.000000,15171
536975,84849A,12,2010-12-03 14:04:00.000000,14911
541669,22311,2,2011-01-20 12:29:00.000000,17315
540168,22294,12,2011-01-05 12:15:00.000000,13715
538347,22086,1,2010-12-10 14:54:00.000000,17220
541489,22352,3,2011-01-18 13:38:00.000000,15023
540798,20967,6,2011-01-11 12:11:00.000000,17365
538208,20967,1,2010-12-10 11:39:00.000000,14037
539717,22457,6,2010-12-21 13:03:00.000000,15208
540288,48194,1,2011-01-06 12:45:00.000000,17634
538418,20751,3,2010-12-12 12:00:00.000000,17372
538171,85152,3,2010-12-09 20:01:00.000000,17530
540043,85123A,4,2011-01-04 14:21:00.000000,15164
539307,21633,12,2010-12-16 17:43:00.000000,13694
541417,84459B,2,2011-01-17 16:23:00.000000,16033
538187,22144,6,2010-12-10 10:27:00.000000,16499
538631,21390,72,2010-12-13 13:27:00.000000,13408
540541,21985,24,2011-01-09 15:13:00.000000,15799
538155,82600,1,2010-12-09 16:52:00.000000,16907
541570,85049C,144,2011-01-19 12:34:00.000000,14646
537131,22696,4,2010-12-05 12:26:00.000000,15716
539594,22910,40,2010-12-20 13:31:00.000000,17621
540980,22464,6,2011-01-12 15:22:00.000000,14514
540520,37501,1,2011-01-09 12:31:00.000000,17555
538968,22649,8,2010-12-15 11:34:00.000000,15384
537130,22835,2,2010-12-05 12:23:00.000000,17796
539988,72802B,1,2010-12-23 16:06:00.000000,18116
541684,72801C,3,2011-01-20 15:22:00.000000,15498
540838,22178,12,2011-01-11 15:13:00.000000,13862
539225,21136,32,2010-12-16 13:02:00.000000,15379
536973,82580,25,2010-12-03 13:43:00.000000,17787
539338,22758,12,2010-12-17 10:54:00.000000,17404
537852,71403,1,2010-12-08 15:56:00.000000,17340
541302,22269,8,2011-01-17 14:18:00.000000,13769
540059,70006,120,2011-01-04 14:33:00.000000,17457
541005,22131,3,2011-01-13 10:39:00.000000,16161
540595,10133,20,2011-01-10 11:35:00.000000,14321
537822,22315,12,2010-12-08 14:22:00.000000,13523
537484,22295,12,2010-12-07 11:30:00.000000,14733
538312,22568,4,2010-12-10 13:48:00.000000,16727
538368,22493,1,2010-12-12 10:57:00.000000,15503
537852,22494,8,2010-12-08 15:56:00.000000,17340
540562,20726,20,2011-01-10 10:35:00.000000,12524
537047,22082,1,2010-12-05 11:02:00.000000,13069
539262,84818,24,2010-12-16 14:35:00.000000,15789
538541,22652,10,2010-12-13 10:46:00.000000,17428
536582,84032A,6,2010-12-01 16:21:00.000000,12947
540288,48138,2,2011-01-06 12:45:00.000000,17634
538558,70007,30,2010-12-13 10:58:00.000000,13069
540907,21917,24,2011-01-12 11:52:00.000000,13488
538437,20969,2,2010-12-12 12:18:00.000000,16010
537262,22650,1,2010-12-06 11:26:00.000000,15039
539050,22696,1,2010-12-15 16:21:00.000000,12577
541631,22383,10,2011-01-20 10:48:00.000000,12637
541291,21034,4,2011-01-17 13:25:00.000000,14667
538951,22328,1,2010-12-15 11:26:00.000000,16782
540267,22079,120,2011-01-06 11:12:00.000000,12415
538631,22800,32,2010-12-13 13:27:00.000000,13408
541225,85014B,3,2011-01-14 14:47:00.000000,14099
537391,22890,2,2010-12-06 13:53:00.000000,16550
538199,21181,1,2010-12-10 11:02:00.000000,14082
539450,22574,5,2010-12-17 16:53:00.000000,15570
539488,22631,12,2010-12-20 09:37:00.000000,12377
537646,22192,1,2010-12-07 15:39:00.000000,17591
537407,22926,4,2010-12-06 14:55:00.000000,15502
538508,21429,2,2010-12-12 13:32:00.000000,15998
539490,22723,4,2010-12-20 10:00:00.000000,17069
538510,22925,1,2010-12-12 13:47:00.000000,18004
537484,22624,2,2010-12-07 11:30:00.000000,14733
536874,21143,1,2010-12-03 11:35:00.000000,16891
537058,22966,12,2010-12-05 11:51:00.000000,13269
537418,22635,1,2010-12-06 15:13:00.000000,17884
538968,22472,3,2010-12-15 11:34:00.000000,15384
541220,20725,200,2011-01-14 14:11:00.000000,14156
538156,22113,6,2010-12-09 16:53:00.000000,15555
541291,20767,1,2011-01-17 13:25:00.000000,14667
541681,22287,12,2011-01-20 14:24:00.000000,13008
540518,22900,6,2011-01-09 12:03:00.000000,14761
538917,22269,8,2010-12-15 10:57:00.000000,17449
539760,21056,2,2010-12-21 17:16:00.000000,17400
540015,21212,24,2011-01-04 11:40:00.000000,13319
540520,21059,1,2011-01-09 12:31:00.000000,17555
540245,21787,144,2011-01-05 15:42:00.000000,13082
C537602,22169,-1,2010-12-07 12:45:00.000000,17511
541274,21533,3,2011-01-17 11:24:00.000000,15696
541631,22556,12,2011-01-20 10:48:00.000000,12637
538069,22593,3,2010-12-09 14:08:00.000000,16795
541518,84012,120,2011-01-19 09:05:00.000000,12451
539042,22421,24,2010-12-15 15:37:00.000000,15062
538163,20735,1,2010-12-09 17:27:00.000000,17841
541110,84763,10,2011-01-13 15:11:00.000000,15916
541220,22968,64,2011-01-14 14:11:00.000000,14156
540506,22413,2,2011-01-09 11:12:00.000000,17796
C537860,21624,-3,2010-12-08 16:15:00.000000,16252
540269,22727,8,2011-01-06 11:39:00.000000,14135
538104,22450,2,2010-12-09 15:16:00.000000,17950
539259,22722,4,2010-12-16 14:32:00.000000,13050
537648,21231,12,2010-12-07 15:48:00.000000,12839
538205,22745,1,2010-12-10 11:24:00.000000,12748
540680,85152,2,2011-01-10 16:24:00.000000,15311
539837,21524,2,2010-12-22 13:48:00.000000,14532
539039,20726,10,2010-12-15 15:00:00.000000,13124
540827,85184C,2,2011-01-11 14:15:00.000000,17569
540288,22722,3,2011-01-06 12:45:00.000000,17634
539754,22554,2,2010-12-21 16:06:00.000000,12748
541139,22662,10,2011-01-14 11:05:00.000000,15213
538801,21111,24,2010-12-14 11:51:00.000000,16083
538205,72598,1,2010-12-10 11:24:00.000000,12748
540268,22766,8,2011-01-06 11:25:00.000000,13458
540524,22659,3,2011-01-09 12:53:00.000000,16735
538637,22918,4,2010-12-13 13:52:00.000000,17611
536975,85032D,12,2010-12-03 14:04:00.000000,14911
536528,22453,1,2010-12-01 13:17:00.000000,15525
538660,84029E,12,2010-12-13 15:37:00.000000,15808
537137,22381,3,2010-12-05 12:43:00.000000,16327
540357,22630,12,2011-01-06 15:14:00.000000,13093
541434,71459,96,2011-01-18 10:22:00.000000,14911
541265,22661,2,2011-01-16 16:23:00.000000,17609
537153,84692,1,2010-12-05 13:03:00.000000,16718
539077,21363,9,2010-12-16 08:05:00.000000,13089
537888,22744,6,2010-12-09 10:04:00.000000,15358
539731,84997B,72,2010-12-21 15:05:00.000000,14646
537140,85179A,1,2010-12-05 12:53:00.000000,12748
540529,20713,20,2011-01-09 13:50:00.000000,16748
537692,22296,36,2010-12-08 10:40:00.000000,14796
541264,21928,2,2011-01-16 16:10:00.000000,17064
540372,21354,24,2011-01-06 16:41:00.000000,13081
537799,84029G,6,2010-12-08 13:07:00.000000,15916
541631,22555,12,2011-01-20 10:48:00.000000,12637
541509,21519,1,2011-01-18 16:31:00.000000,13263
540975,21524,3,2011-01-12 14:57:00.000000,14040
539957,16156S,25,2010-12-23 12:58:00.000000,12585
540477,22610,36,2011-01-07 14:49:00.000000,13233
536522,22481,3,2010-12-01 12:49:00.000000,15012
538827,22884,24,2010-12-14 12:59:00.000000,14298
536401,22117,1,2010-12-01 11:21:00.000000,15862
541481,22171,3,2011-01-18 12:09:00.000000,14696
541115,20725,10,2011-01-13 15:34:00.000000,12578
540475,21121,4,2011-01-07 14:43:00.000000,15311
540943,21809,1,2011-01-12 12:31:00.000000,17841
537769,71477,1,2010-12-08 12:17:00.000000,15021
538518,22907,3,2010-12-12 16:14:00.000000,14505
538201,21642,3,2010-12-10 11:12:00.000000,15723
537238,22352,5,2010-12-06 10:03:00.000000,16161
540482,22066,2,2011-01-07 15:48:00.000000,14672
537154,22645,4,2010-12-05 13:05:00.000000,15808
537346,22963,12,2010-12-06 12:21:00.000000,15301
540349,21931,10,2011-01-06 14:07:00.000000,15379
537612,22112,6,2010-12-07 13:28:00.000000,13769
540732,16225,48,2011-01-11 10:19:00.000000,16122
536557,22835,1,2010-12-01 14:41:00.000000,17841
537606,22966,12,2010-12-07 13:16:00.000000,15002
540021,22472,1,2011-01-04 12:51:00.000000,17841
537026,84992,24,2010-12-03 16:35:00.000000,12395
540691,21908,12,2011-01-11 08:50:00.000000,17450
540414,POST,3,2011-01-07 10:32:00.000000,12481
537372,85020,8,2010-12-06 12:52:00.000000,16919
541678,22631,1,2011-01-20 14:13:00.000000,17771
541428,85123A,6,2011-01-18 08:53:00.000000,14242
C537024,20893,-36,2010-12-03 16:21:00.000000,13941
541110,90010B,4,2011-01-13 15:11:00.000000,15916
537614,22243,2,2010-12-07 13:29:00.000000,16904
540122,84817,120,2011-01-05 10:39:00.000000,13694
540907,22956,6,2011-01-12 11:52:00.000000,13488
541302,21166,12,2011-01-17 14:18:00.000000,13769
537392,85099F,5,2010-12-06 13:58:00.000000,17068
539586,22608,108,2010-12-20 13:08:00.000000,14298
538637,22729,1,2010-12-13 13:52:00.000000,17611
538419,22557,1,2010-12-12 12:01:00.000000,16367
537254,20975,4,2010-12-06 11:01:00.000000,15898
540172,22763,1,2011-01-05 12:29:00.000000,18109
536523,22217,12,2010-12-01 12:50:00.000000,12868
537682,22972,12,2010-12-08 10:13:00.000000,13599
538637,48173C,1,2010-12-13 13:52:00.000000,17611
536856,22621,12,2010-12-03 10:26:00.000000,13370
537256,22900,6,2010-12-06 11:06:00.000000,16210
540976,85016,6,2011-01-12 15:00:00.000000,12652
537400,22441,2,2010-12-06 14:36:00.000000,17191
538517,22560,4,2010-12-12 16:05:00.000000,17618
539580,22851,12,2010-12-20 12:51:00.000000,15312
536852,22661,10,2010-12-03 09:51:00.000000,12686
541649,37447,12,2011-01-20 11:39:00.000000,17418
539314,84406B,8,2010-12-16 18:20:00.000000,13874
539019,22508,2,2010-12-15 14:12:00.000000,17551
541485,20886,1,2011-01-18 13:05:00.000000,18118
C539035,22461,-1,2010-12-15 14:33:00.000000,15535
537265,22197,5,2010-12-06 11:26:00.000000,15919
541574,21882,24,2011-01-19 12:52:00.000000,12826
540993,21039,6,2011-01-13 09:23:00.000000,13284
537420,22941,2,2010-12-06 15:18:00.000000,17519
539415,22634,8,2010-12-17 13:49:00.000000,15204
537825,22469,5,2010-12-08 14:36:00.000000,15005
539305,84347,6,2010-12-16 17:37:00.000000,14334
539294,22167,3,2010-12-16 16:45:00.000000,15532
538163,22822,1,2010-12-09 17:27:00.000000,17841
541659,82494L,6,2011-01-20 12:16:00.000000,15262
537334,22114,2,2010-12-06 12:06:00.000000,16719
541122,22333,8,2011-01-14 09:23:00.000000,12708
541523,22629,1,2011-01-19 10:09:00.000000,17708
537781,22211,2,2010-12-08 12:46:00.000000,17341
540260,22035,24,2011-01-06 09:40:00.000000,13097
539442,21232,12,2010-12-17 15:39:00.000000,16558
538683,21730,1,2010-12-13 17:40:00.000000,14525
537885,22427,3,2010-12-09 09:34:00.000000,12942
538807,22906,60,2010-12-14 12:06:00.000000,17194
536381,71270,1,2010-12-01 09:41:00.000000,15311
538836,85104,1,2010-12-14 13:09:00.000000,12748
540098,21216,1,2011-01-04 15:50:00.000000,16241
540469,22749,2,2011-01-07 14:04:00.000000,12484
540463,20750,2,2011-01-07 13:13:00.000000,12489
539379,20685,2,2010-12-17 11:43:00.000000,15780
540288,22666,1,2011-01-06 12:45:00.000000,17634
540278,84378,3,2011-01-06 12:31:00.000000,15719
537404,21867,1,2010-12-06 14:46:00.000000,17191
537054,20713,3,2010-12-05 11:40:00.000000,16931
540489,48185,1,2011-01-07 16:32:00.000000,13593
539215,22813,2,2010-12-16 12:42:00.000000,15574
537781,85135B,1,2010-12-08 12:46:00.000000,17341
538374,22380,4,2010-12-12 11:17:00.000000,14159
537045,22297,2,2010-12-05 10:54:00.000000,15038
539586,85184C,48,2010-12-20 13:08:00.000000,14298
540459,22494,12,2011-01-07 12:35:00.000000,16191
537418,22086,1,2010-12-06 15:13:00.000000,17884
537772,21981,12,2010-12-08 12:35:00.000000,18043
540478,85099C,100,2011-01-07 14:53:00.000000,15769
538056,20754,1,2010-12-09 13:34:00.000000,17198
539105,22086,6,2010-12-16 10:43:00.000000,14825
540033,21059,5,2011-01-04 14:12:00.000000,13680
540353,21162,2,2011-01-06 14:53:00.000000,13764
537393,21471,6,2010-12-06 13:59:00.000000,13089
538040,22557,3,2010-12-09 13:08:00.000000,16520
C539576,72817,-24,2010-12-20 12:25:00.000000,14911
537604,22557,12,2010-12-07 13:01:00.000000,13488
539587,20719,40,2010-12-20 13:10:00.000000,14298
536988,20750,1,2010-12-03 15:05:00.000000,17238
C539221,90185C,-4,2010-12-16 12:56:00.000000,14911
537773,22457,6,2010-12-08 12:36:00.000000,16016
538656,37370,30,2010-12-13 15:20:00.000000,17371
540856,22937,6,2011-01-12 10:16:00.000000,16655
541511,20914,1,2011-01-18 16:45:00.000000,17576
537489,21918,24,2010-12-07 11:33:00.000000,17017
537769,82482,1,2010-12-08 12:17:00.000000,15021
537065,21559,6,2010-12-05 11:57:00.000000,12567
540023,21977,2,2011-01-04 12:58:00.000000,15039
537609,22865,36,2010-12-07 13:22:00.000000,17675
537793,22386,200,2010-12-08 12:57:00.000000,15032
540259,84823,2,2011-01-06 09:00:00.000000,18226
540353,21703,5,2011-01-06 14:53:00.000000,13764
541504,21430,1,2011-01-18 15:37:00.000000,14415
537624,22659,2,2010-12-07 14:41:00.000000,12748
536409,22531,1,2010-12-01 11:45:00.000000,17908
537138,22154,10,2010-12-05 12:44:00.000000,17211
540372,22435,30,2011-01-06 16:41:00.000000,13081
537374,22943,2,2010-12-06 12:55:00.000000,17259
537538,22633,24,2010-12-07 11:49:00.000000,15353
537393,72760B,2,2010-12-06 13:59:00.000000,13089
537567,20751,1,2010-12-07 11:59:00.000000,18119
538057,22726,8,2010-12-09 13:38:00.000000,13102
538065,21080,12,2010-12-09 13:57:00.000000,13982
540976,20724,10,2011-01-12 15:00:00.000000,12652
537464,22274,6,2010-12-07 10:14:00.000000,14907
536404,85049D,12,2010-12-01 11:29:00.000000,16218
537225,21167,50,2010-12-05 16:41:00.000000,12748
536874,21913,1,2010-12-03 11:35:00.000000,16891
540032,22720,6,2011-01-04 13:50:00.000000,13397
538508,21891,4,2010-12-12 13:32:00.000000,15998
540971,22553,12,2011-01-12 14:10:00.000000,12383
537137,22301,1,2010-12-05 12:43:00.000000,16327
539036,22609,72,2010-12-15 14:35:00.000000,14913
537840,22386,10,2010-12-08 15:03:00.000000,13531
537826,20717,4,2010-12-08 14:38:00.000000,15581
538917,22265,10,2010-12-15 10:57:00.000000,17449
537604,84880,12,2010-12-07 13:01:00.000000,13488
539305,21356,12,2010-12-16 17:37:00.000000,14334
540507,84029E,24,2011-01-09 11:20:00.000000,12939
541439,20974,24,2011-01-18 10:58:00.000000,16948
537135,22077,6,2010-12-05 12:35:00.000000,17059
536446,84836,12,2010-12-01 12:15:00.000000,15983
539295,22728,16,2010-12-16 16:54:00.000000,13767
541214,70006,12,2011-01-14 13:41:00.000000,15570
539118,22049,25,2010-12-16 11:27:00.000000,15563
536859,21462,2,2010-12-03 10:43:00.000000,12841
541509,22720,1,2011-01-18 16:31:00.000000,13263
540267,22620,160,2011-01-06 11:12:00.000000,12415
537351,84596L,1,2010-12-06 12:23:00.000000,16898
539490,22721,3,2010-12-20 10:00:00.000000,17069
539836,85232D,1,2010-12-22 13:46:00.000000,17894
541596,21213,4,2011-01-19 16:19:00.000000,17602
538361,21494,1,2010-12-10 16:36:00.000000,17757
540176,20674,72,2011-01-05 12:40:00.000000,17511
537193,22914,1,2010-12-05 13:49:00.000000,15023
538409,22727,1,2010-12-12 11:49:00.000000,17236
541486,85123A,3,2011-01-18 13:15:00.000000,18109
539324,22400,1,2010-12-16 19:51:00.000000,14985
536988,22694,1,2010-12-03 15:05:00.000000,17238
541370,21707,4,2011-01-17 14:51:00.000000,18179
537468,22748,6,2010-12-07 10:36:00.000000,12567
540798,22268,12,2011-01-11 12:11:00.000000,17365
540816,22382,10,2011-01-11 12:55:00.000000,15518
540183,48187,10,2011-01-05 13:37:00.000000,15093
538855,21243,8,2010-12-14 13:50:00.000000,16503
541530,22614,24,2011-01-19 10:56:00.000000,14769
536860,21484,2,2010-12-03 10:43:00.000000,16905
538035,20728,3,2010-12-09 13:03:00.000000,16065
537351,22556,1,2010-12-06 12:23:00.000000,16898
540265,22960,6,2011-01-06 10:46:00.000000,15271
541604,21122,1,2011-01-19 17:23:00.000000,14572
537780,21238,12,2010-12-08 12:45:00.000000,17324
541604,22834,4,2011-01-19 17:23:00.000000,14572
538518,21640,5,2010-12-12 16:14:00.000000,14505
538714,22862,4,2010-12-14 11:01:00.000000,14524
539044,84032A,4,2010-12-15 15:47:00.000000,15727
539087,22378,15,2010-12-16 09:44:00.000000,13093
538827,47504K,24,2010-12-14 12:59:00.000000,14298
540019,22302,6,2011-01-04 12:18:00.000000,12957
540033,22366,1,2011-01-04 14:12:00.000000,13680
540543,22055,2,2011-01-09 15:23:00.000000,14395
C539068,84032B,-36,2010-12-15 16:56:00.000000,13266
540146,22965,6,2011-01-05 10:51:00.000000,15002
541262,84050,4,2011-01-16 15:50:00.000000,18069
538205,22909,1,2010-12-10 11:24:00.000000,12748
540373,21533,1,2011-01-06 17:10:00.000000,13280
539444,21677,12,2010-12-17 15:52:00.000000,14146
539587,21481,12,2010-12-20 13:10:00.000000,14298
538040,22917,12,2010-12-09 13:08:00.000000,16520
541406,22229,3,2011-01-17 15:19:00.000000,14657
540644,22147,12,2011-01-10 14:16:00.000000,16303
536520,22470,1,2010-12-01 12:43:00.000000,14729
538799,85123A,4,2010-12-14 11:48:00.000000,15039
540094,85066,2,2011-01-04 15:33:00.000000,14221
536973,85129C,24,2010-12-03 13:43:00.000000,17787
538660,22699,4,2010-12-13 15:37:00.000000,15808
540247,37476,1,2011-01-05 15:56:00.000000,15464
537781,84879,8,2010-12-08 12:46:00.000000,17341
538403,21813,6,2010-12-12 11:46:00.000000,17211
538714,22969,12,2010-12-14 11:01:00.000000,14524
537674,20971,12,2010-12-08 09:51:00.000000,15628
538935,22189,10,2010-12-15 11:08:00.000000,18168
538421,21928,2,2010-12-12 12:08:00.000000,17917
541123,16161U,25,2011-01-14 09:52:00.000000,13385
541485,21447,1,2011-01-18 13:05:00.000000,18118
538630,22488,12,2010-12-13 13:25:00.000000,14565
539374,84755,16,2010-12-17 11:40:00.000000,14769
539325,37446,8,2010-12-17 08:20:00.000000,13004
540813,21830,24,2011-01-11 12:41:00.000000,14669
538367,22951,24,2010-12-12 10:48:00.000000,14800
537859,21340,3,2010-12-08 16:11:00.000000,14030
541273,20972,12,2011-01-17 11:21:00.000000,13155
540114,22834,24,2011-01-05 09:44:00.000000,15498
539456,15056BL,1,2010-12-17 17:23:00.000000,16885
540453,21870,12,2011-01-07 11:54:00.000000,13426
538145,84913B,4,2010-12-09 16:08:00.000000,15211
537392,22470,3,2010-12-06 13:58:00.000000,17068
537054,22731,1,2010-12-05 11:40:00.000000,16931
539294,22445,1,2010-12-16 16:45:00.000000,15532
537254,20970,2,2010-12-06 11:01:00.000000,15898
539728,22618,2,2010-12-21 14:26:00.000000,16270
538207,22818,12,2010-12-10 11:33:00.000000,12748
541430,21527,12,2011-01-18 09:50:00.000000,12356
540990,21733,12,2011-01-12 16:51:00.000000,17048
538198,22716,12,2010-12-10 11:01:00.000000,17827
540940,22667,5,2011-01-12 12:12:00.000000,18109
540803,22846,2,2011-01-11 12:30:00.000000,14669
537042,22469,1,2010-12-05 10:45:00.000000,13838
539464,22480,2,2010-12-19 11:35:00.000000,17913
538852,22689,1,2010-12-14 13:33:00.000000,17372
538635,21889,1,2010-12-13 13:32:00.000000,17303
539374,35004C,3,2010-12-17 11:40:00.000000,14769
537195,21504,12,2010-12-05 13:55:00.000000,15311
540975,22690,3,2011-01-12 14:57:00.000000,14040
541120,21156,8,2011-01-14 09:13:00.000000,12490
538353,47559B,100,2010-12-10 15:31:00.000000,13798
537365,21930,10,2010-12-06 12:38:00.000000,15078
537366,22149,16,2010-12-06 12:39:00.000000,14085
538853,22909,2,2010-12-14 13:35:00.000000,16805
537231,72807A,4,2010-12-06 09:21:00.000000,13652
539654,82567,12,2010-12-20 17:05:00.000000,17340
536528,22082,1,2010-12-01 13:17:00.000000,15525
541249,21871,6,2011-01-16 13:18:00.000000,13700
541491,POST,3,2011-01-18 14:04:00.000000,12510
537854,84946,24,2010-12-08 15:58:00.000000,13984
540540,22834,3,2011-01-09 15:10:00.000000,17218
538868,20979,32,2010-12-14 14:42:00.000000,17017
540288,21792,1,2011-01-06 12:45:00.000000,17634
538799,22553,1,2010-12-14 11:48:00.000000,15039
541122,84968F,1,2011-01-14 09:23:00.000000,12708
537622,84388,1,2010-12-07 14:30:00.000000,13173
538210,21242,8,2010-12-10 11:44:00.000000,14256
538296,21422,16,2010-12-10 13:06:00.000000,13148
541215,85099B,10,2011-01-14 13:42:00.000000,14329
537217,22847,4,2010-12-05 15:40:00.000000,15502
536527,22243,12,2010-12-01 13:04:00.000000,12662
541680,21464,1,2011-01-20 14:18:00.000000,14062
538191,85116,96,2010-12-10 10:49:00.000000,15061
541120,22895,6,2011-01-14 09:13:00.000000,12490
541205,22428,2,2011-01-14 12:23:00.000000,18106
541280,22892,12,2011-01-17 11:57:00.000000,15296
539050,22435,2,2010-12-15 16:21:00.000000,12577
539249,20711,10,2010-12-16 13:43:00.000000,14709
537458,21479,4,2010-12-07 09:55:00.000000,17091
540509,22817,12,2011-01-09 11:27:00.000000,14800
539326,22776,12,2010-12-17 09:22:00.000000,14560
540505,21466,6,2011-01-09 11:05:00.000000,17095
537050,85124C,6,2010-12-05 11:10:00.000000,14800
540983,47566B,50,2011-01-12 15:36:00.000000,15171
538174,22549,12,2010-12-10 09:35:00.000000,12471
540187,85185D,6,2011-01-05 13:53:00.000000,15358
540539,84879,48,2011-01-09 14:42:00.000000,18260
537794,21181,2,2010-12-08 13:01:00.000000,16713
538174,22748,6,2010-12-10 09:35:00.000000,12471
C540129,22352,-3,2011-01-05 10:46:00.000000,12578
540550,22630,12,2011-01-10 09:11:00.000000,12539
538638,22739,2,2010-12-13 14:16:00.000000,17231
538917,22296,4,2010-12-15 10:57:00.000000,17449
540278,22721,1,2011-01-06 12:31:00.000000,15719
C538350,22067,-1,2010-12-10 15:01:00.000000,13798
541226,20679,6,2011-01-14 15:04:00.000000,15854
539468,21485,4,2010-12-19 13:31:00.000000,15044
537222,21967,1,2010-12-05 16:00:00.000000,14404
538863,22752,3,2010-12-14 14:15:00.000000,16919
538352,20679,3,2010-12-10 15:21:00.000000,16565
537428,21523,2,2010-12-06 15:38:00.000000,17320
537195,21033,2,2010-12-05 13:55:00.000000,15311
538514,22171,1,2010-12-12 14:27:00.000000,15044
538064,85038,2,2010-12-09 13:47:00.000000,15271
537059,22755,1,2010-12-05 11:54:00.000000,14813
539250,21615,24,2010-12-16 13:44:00.000000,15157
541263,20971,36,2011-01-16 16:10:00.000000,16843
540459,22729,12,2011-01-07 12:35:00.000000,16191
540013,85064,2,2011-01-04 11:30:00.000000,16255
537889,21671,12,2010-12-09 10:04:00.000000,13319
540552,22457,6,2011-01-10 09:44:00.000000,16350
537629,22189,8,2010-12-07 15:03:00.000000,17419
539321,84859A,1,2010-12-16 19:19:00.000000,14723
537137,84970S,12,2010-12-05 12:43:00.000000,16327
538651,21244,1,2010-12-13 15:07:00.000000,15311
540268,84279P,4,2011-01-06 11:25:00.000000,13458
541110,90062,2,2011-01-13 15:11:00.000000,15916
541655,22425,1,2011-01-20 12:04:00.000000,14779
537202,22272,1,2010-12-05 14:25:00.000000,14506
539477,22969,12,2010-12-19 14:58:00.000000,18245
539471,84992,2,2010-12-19 14:16:00.000000,17358
540803,22963,6,2011-01-11 12:30:00.000000,14669
540824,21208,12,2011-01-11 13:31:00.000000,12728
537141,22866,5,2010-12-05 12:57:00.000000,15570
540278,84836,4,2011-01-06 12:31:00.000000,15719
539609,21890,1,2010-12-20 14:15:00.000000,15527
540373,21844,6,2011-01-06 17:10:00.000000,13280
537381,22151,24,2010-12-06 13:13:00.000000,14667
541005,21259,1,2011-01-13 10:39:00.000000,16161
538343,22111,12,2010-12-10 14:29:00.000000,13448
540348,22938,4,2011-01-06 13:56:00.000000,12841
539014,21803,36,2010-12-15 13:37:00.000000,17692
538068,84946,12,2010-12-09 14:05:00.000000,17978
541500,85124B,1,2011-01-18 15:25:00.000000,18041
540856,22625,2,2011-01-12 10:16:00.000000,16655
540534,84946,12,2011-01-09 14:17:00.000000,12971
538783,84880,6,2010-12-14 11:38:00.000000,14961
539374,22417,24,2010-12-17 11:40:00.000000,14769
541430,21843,4,2011-01-18 09:50:00.000000,12356
540415,84992,24,2011-01-07 10:47:00.000000,16889
538839,21361,1,2010-12-14 13:10:00.000000,14606
541217,22619,20,2011-01-14 13:59:00.000000,17402
536536,72817,12,2010-12-01 13:45:00.000000,18144
540455,22726,16,2011-01-07 12:07:00.000000,12583
541205,20719,1,2011-01-14 12:23:00.000000,18106
540516,84947,2,2011-01-09 12:01:00.000000,16326
536938,79321,72,2010-12-03 12:05:00.000000,14680
537680,22791,24,2010-12-08 10:11:00.000000,13599
540278,20727,2,2011-01-06 12:31:00.000000,15719
538250,22653,1,2010-12-10 12:20:00.000000,18118
539435,POST,1,2010-12-17 14:46:00.000000,12691
540395,22846,1,2011-01-06 18:24:00.000000,14702
540113,85035B,12,2011-01-05 09:11:00.000000,13126
538364,72799E,4,2010-12-10 17:26:00.000000,14448
536856,21889,12,2010-12-03 10:26:00.000000,13370
541684,85232A,3,2011-01-20 15:22:00.000000,15498
537219,22951,4,2010-12-05 15:47:00.000000,14081
537399,22494,1,2010-12-06 14:31:00.000000,13030
538660,22112,6,2010-12-13 15:37:00.000000,15808
541014,22652,4,2011-01-13 11:54:00.000000,14085
541282,85014A,4,2011-01-17 12:31:00.000000,17690
536974,20725,10,2010-12-03 13:59:00.000000,12682
538078,22173,6,2010-12-09 14:25:00.000000,16255
537595,21287,3,2010-12-07 12:29:00.000000,13569
537868,22413,12,2010-12-08 16:49:00.000000,12433
537624,21329,1,2010-12-07 14:41:00.000000,12748
541596,72128,2,2011-01-19 16:19:00.000000,17602
539283,22971,6,2010-12-16 15:47:00.000000,14092
540458,22087,6,2011-01-07 12:28:00.000000,12501
537429,20975,2,2010-12-06 15:54:00.000000,12748
538006,21733,32,2010-12-09 12:13:00.000000,14987
540639,22301,12,2011-01-10 12:28:00.000000,13107
541590,21613,6,2011-01-19 14:50:00.000000,13310
541585,22854,4,2011-01-19 14:22:00.000000,14180
537262,21955,1,2010-12-06 11:26:00.000000,15039
537624,21367,1,2010-12-07 14:41:00.000000,12748
540514,22470,3,2011-01-09 11:43:00.000000,15708
537225,22076,1,2010-12-05 16:41:00.000000,12748
538994,48187,4,2010-12-15 12:05:00.000000,17525
537847,22839,1,2010-12-08 15:33:00.000000,14766
536572,21817,12,2010-12-01 15:40:00.000000,16539
541406,22841,1,2011-01-17 15:19:00.000000,14657
537196,84947,3,2010-12-05 13:55:00.000000,15426
541213,82599,1,2011-01-14 13:28:00.000000,15033
540859,22971,6,2011-01-12 10:58:00.000000,17965
536562,22314,6,2010-12-01 15:08:00.000000,13468
537376,22144,12,2010-12-06 12:59:00.000000,16722
