invoiceno,stockcode,quantity,invoicedate,customerid
539353,22960,12,2010-12-17 11:30:00.000000,12782
540405,20724,100,2011-01-07 09:50:00.000000,14828
537141,22728,1,2010-12-05 12:57:00.000000,15570
540025,21632,12,2011-01-04 13:22:00.000000,17428
537458,22111,6,2010-12-07 09:55:00.000000,17091
537086,22751,12,2010-12-05 12:01:00.000000,15332
537686,22384,50,2010-12-08 10:21:00.000000,14744
541530,84818,24,2011-01-19 10:56:00.000000,14769
537396,22942,1,2010-12-06 14:08:00.000000,17223
538646,22696,7,2010-12-13 14:55:00.000000,17293
538896,22077,12,2010-12-15 09:09:00.000000,16145
C540307,22303,-18,2011-01-06 12:58:00.000000,15823
538382,22635,1,2010-12-12 11:37:00.000000,17218
540353,22457,3,2011-01-06 14:53:00.000000,13764
539252,21873,36,2010-12-16 14:17:00.000000,17744
541675,85099F,10,2011-01-20 13:49:00.000000,12402
539250,85054,12,2010-12-16 13:44:00.000000,15157
537140,16011,5,2010-12-05 12:53:00.000000,12748
C537746,71477,-1,2010-12-08 11:03:00.000000,15021
540511,22066,2,2011-01-09 11:34:00.000000,14472
540509,21481,5,2011-01-09 11:27:00.000000,14800
537047,22595,10,2010-12-05 11:02:00.000000,13069
540247,22191,1,2011-01-05 15:56:00.000000,15464
538198,22809,6,2010-12-10 11:01:00.000000,17827
539046,22086,17,2010-12-15 15:50:00.000000,17980
537219,84029G,2,2010-12-05 15:47:00.000000,14081
540518,22270,4,2011-01-09 12:03:00.000000,14761
540531,22318,1,2011-01-09 14:03:00.000000,16549
538209,21328,2,2010-12-10 11:42:00.000000,12748
539296,84946,12,2010-12-16 17:01:00.000000,16816
539418,22834,24,2010-12-17 13:58:00.000000,17007
540023,22382,2,2011-01-04 12:58:00.000000,15039
538370,22697,12,2010-12-12 11:06:00.000000,16923
537242,22645,12,2010-12-06 10:19:00.000000,14748
540353,22429,1,2011-01-06 14:53:00.000000,13764
537852,21181,24,2010-12-08 15:56:00.000000,17340
537818,22114,4,2010-12-08 13:53:00.000000,12766
538639,20725,1,2010-12-13 14:24:00.000000,17179
539988,22774,1,2010-12-23 16:06:00.000000,18116
539225,82580,12,2010-12-16 13:02:00.000000,15379
541223,85123A,1,2011-01-14 14:39:00.000000,17954
540411,22611,6,2011-01-07 10:24:00.000000,16551
540288,20752,1,2011-01-06 12:45:00.000000,17634
538051,22897,2,2010-12-09 13:24:00.000000,18041
541569,20718,10,2011-01-19 12:14:00.000000,13520
540971,21244,8,2011-01-12 14:10:00.000000,12383
539470,21257,2,2010-12-19 14:03:00.000000,14472
536851,21429,56,2010-12-03 09:49:00.000000,12967
540482,22785,1,2011-01-07 15:48:00.000000,14672
541123,22497,4,2011-01-14 09:52:00.000000,13385
538040,22577,6,2010-12-09 13:08:00.000000,16520
541256,22247,10,2011-01-16 14:36:00.000000,13048
536406,85123A,8,2010-12-01 11:33:00.000000,17850
541115,84828,12,2011-01-13 15:34:00.000000,12578
537509,22867,192,2010-12-07 11:41:00.000000,13756
538651,72598,3,2010-12-13 15:07:00.000000,15311
537604,22429,4,2010-12-07 13:01:00.000000,13488
539984,22621,12,2010-12-23 14:58:00.000000,14911
536967,POST,1,2010-12-03 12:57:00.000000,12600
540968,21843,2,2011-01-12 13:40:00.000000,17338
539561,21989,96,2010-12-20 11:41:00.000000,16422
539837,21523,1,2010-12-22 13:48:00.000000,14532
537594,POST,5,2010-12-07 12:28:00.000000,12647
541115,22379,5,2011-01-13 15:34:00.000000,12578
540354,85036B,12,2011-01-06 14:58:00.000000,13576
538652,16008,12,2010-12-13 15:12:00.000000,17890
541038,23230,25,2011-01-13 12:10:00.000000,16395
541605,22759,12,2011-01-20 09:03:00.000000,13502
537955,22776,12,2010-12-09 11:28:00.000000,16782
537955,84029G,1,2010-12-09 11:28:00.000000,16782
538890,22754,6,2010-12-14 16:39:00.000000,12867
539728,22551,12,2010-12-21 14:26:00.000000,16270
537049,21626,12,2010-12-05 11:04:00.000000,16241
540099,20723,10,2011-01-04 16:41:00.000000,15808
537111,22637,1,2010-12-05 12:08:00.000000,14810
540979,22399,12,2011-01-12 15:06:00.000000,15727
539225,22341,12,2010-12-16 13:02:00.000000,15379
541244,48173C,1,2011-01-16 12:35:00.000000,15535
539007,85123A,6,2010-12-15 13:00:00.000000,17894
537200,84029E,1,2010-12-05 14:17:00.000000,15867
538626,47471,4,2010-12-13 12:57:00.000000,17338
539835,22834,24,2010-12-22 13:39:00.000000,16477
537208,21034,1,2010-12-05 15:12:00.000000,15889
538710,22470,6,2010-12-14 10:48:00.000000,18075
540798,20985,6,2011-01-11 12:11:00.000000,17365
540862,85231G,24,2011-01-12 11:18:00.000000,15953
C540394,22649,-1,2011-01-06 18:09:00.000000,17696
537377,22534,1,2010-12-06 13:01:00.000000,15882
537256,20685,10,2010-12-06 11:06:00.000000,16210
537418,22727,1,2010-12-06 15:13:00.000000,17884
540516,90156,2,2011-01-09 12:01:00.000000,16326
541011,84879,8,2011-01-13 11:26:00.000000,15447
538053,22212,24,2010-12-09 13:34:00.000000,15856
538707,21726,1,2010-12-14 10:38:00.000000,17894
539263,22840,2,2010-12-16 14:36:00.000000,16560
536522,22866,1,2010-12-01 12:49:00.000000,15012
540770,48185,4,2011-01-11 10:40:00.000000,13468
540153,22685,10,2011-01-05 11:25:00.000000,15841
537892,22556,12,2010-12-09 10:13:00.000000,12481
539676,85169D,24,2010-12-21 10:54:00.000000,12423
536851,21485,6,2010-12-03 09:49:00.000000,12967
540021,20713,2,2011-01-04 12:51:00.000000,17841
538999,22798,8,2010-12-15 12:09:00.000000,16003
540163,84050,24,2011-01-05 11:52:00.000000,13089
537818,21156,8,2010-12-08 13:53:00.000000,12766
537392,22694,3,2010-12-06 13:58:00.000000,17068
540994,21680,12,2011-01-13 09:29:00.000000,13089
540523,85176,1,2011-01-09 12:51:00.000000,13069
539635,22313,6,2010-12-20 15:14:00.000000,14051
541014,22169,1,2011-01-13 11:54:00.000000,14085
536562,21181,12,2010-12-01 15:08:00.000000,13468
538514,21755,1,2010-12-12 14:27:00.000000,15044
537429,16169K,25,2010-12-06 15:54:00.000000,12748
541262,22665,1,2011-01-16 15:50:00.000000,18069
539653,22810,1,2010-12-20 16:50:00.000000,13564
538508,22594,6,2010-12-12 13:32:00.000000,15998
541265,22452,2,2011-01-16 16:23:00.000000,17609
537209,20655,1,2010-12-05 15:12:00.000000,14606
536561,22866,12,2010-12-01 15:06:00.000000,12921
539321,35095B,1,2010-12-16 19:19:00.000000,14723
538999,22655,2,2010-12-15 12:09:00.000000,16003
536566,22774,36,2010-12-01 15:21:00.000000,16928
538879,22759,24,2010-12-14 15:50:00.000000,15392
538532,22766,8,2010-12-13 10:31:00.000000,13209
538196,21533,12,2010-12-10 10:56:00.000000,12731
540550,84032A,6,2011-01-10 09:11:00.000000,12539
536464,21815,4,2010-12-01 12:23:00.000000,17968
537219,21977,3,2010-12-05 15:47:00.000000,14081
540371,47594A,6,2011-01-06 16:35:00.000000,14312
537176,84946,12,2010-12-05 13:26:00.000000,16411
540545,22383,1,2011-01-09 15:35:00.000000,13451
536538,22791,12,2010-12-01 13:54:00.000000,14594
540794,21324,8,2011-01-11 11:54:00.000000,16034
538508,22451,1,2010-12-12 13:32:00.000000,15998
538449,21181,4,2010-12-12 12:24:00.000000,17085
537131,22572,96,2010-12-05 12:26:00.000000,15716
537192,22099,1,2010-12-05 13:42:00.000000,16402
541225,22891,1,2011-01-14 14:47:00.000000,14099
537818,22073,4,2010-12-08 13:53:00.000000,12766
538035,22918,1,2010-12-09 13:03:00.000000,16065
540672,21041,6,2011-01-10 15:51:00.000000,15281
540267,22859,48,2011-01-06 11:12:00.000000,12415
538378,22835,2,2010-12-12 11:26:00.000000,14577
538205,22561,3,2010-12-10 11:24:00.000000,12748
538827,85180A,24,2010-12-14 12:59:00.000000,14298
538529,85123A,12,2010-12-13 10:24:00.000000,14290
539752,22969,12,2010-12-21 15:43:00.000000,12515
541523,22700,1,2011-01-19 10:09:00.000000,17708
538945,21231,72,2010-12-15 11:22:00.000000,17230
538195,48116,20,2010-12-10 10:52:00.000000,15061
541489,85064,2,2011-01-18 13:38:00.000000,15023
537378,C2,1,2010-12-06 13:06:00.000000,14911
537131,22810,6,2010-12-05 12:26:00.000000,15716
537126,22569,1,2010-12-05 12:13:00.000000,18118
537680,22629,12,2010-12-08 10:11:00.000000,13599
C540164,84347,-6,2011-01-05 12:02:00.000000,14911
540992,22170,4,2011-01-12 16:57:00.000000,17364
537224,22111,3,2010-12-05 16:24:00.000000,13174
538521,21218,6,2010-12-13 09:02:00.000000,14180
540031,21907,2,2011-01-04 13:50:00.000000,17975
540630,37500,2,2011-01-10 11:59:00.000000,17849
538260,22964,6,2010-12-10 12:42:00.000000,18178
537065,21121,24,2010-12-05 11:57:00.000000,12567
540033,82600,12,2011-01-04 14:12:00.000000,13680
540013,22505,2,2011-01-04 11:30:00.000000,16255
537057,21936,1,2010-12-05 11:49:00.000000,15351
537773,22622,1,2010-12-08 12:36:00.000000,16016
541206,21986,48,2011-01-14 12:24:00.000000,14646
536984,22910,2,2010-12-03 14:35:00.000000,17841
539475,37370,6,2010-12-19 14:41:00.000000,16686
540604,84247G,12,2011-01-10 11:38:00.000000,15326
537822,84997A,6,2010-12-08 14:22:00.000000,13523
541215,22435,12,2011-01-14 13:42:00.000000,14329
537829,22083,12,2010-12-08 14:46:00.000000,15498
538308,21213,24,2010-12-10 13:29:00.000000,14107
537418,35598D,1,2010-12-06 15:13:00.000000,17884
540365,22326,6,2011-01-06 16:12:00.000000,12413
539579,82600,2,2010-12-20 12:51:00.000000,16713
538656,21874,1,2010-12-13 15:20:00.000000,17371
541115,22352,12,2011-01-13 15:34:00.000000,12578
537207,22747,1,2010-12-05 15:06:00.000000,17402
541631,84927F,6,2011-01-20 10:47:00.000000,12637
538872,22726,8,2010-12-14 15:13:00.000000,13097
537335,85048,3,2010-12-06 12:15:00.000000,15048
537201,22080,10,2010-12-05 14:19:00.000000,12472
538944,22904,6,2010-12-15 11:21:00.000000,13295
538307,22082,5,2010-12-10 13:27:00.000000,14667
539471,84988,3,2010-12-19 14:16:00.000000,17358
539988,22834,4,2010-12-23 16:06:00.000000,18116
539038,22108,4,2010-12-15 14:45:00.000000,15641
539414,22311,1,2010-12-17 13:45:00.000000,16931
537045,72802C,1,2010-12-05 10:54:00.000000,15038
538945,85150,48,2010-12-15 11:22:00.000000,17230
541678,20770,1,2011-01-20 14:13:00.000000,17771
537155,20674,1,2010-12-05 13:05:00.000000,12748
538104,22940,1,2010-12-09 15:16:00.000000,17950
539731,21558,120,2010-12-21 15:05:00.000000,14646
541474,21928,50,2011-01-18 11:51:00.000000,16997
538307,22202,1,2010-12-10 13:27:00.000000,14667
540536,21892,1,2011-01-09 14:21:00.000000,17757
539181,21707,1,2010-12-16 11:51:00.000000,12748
537057,20975,1,2010-12-05 11:49:00.000000,15351
537420,21094,36,2010-12-06 15:18:00.000000,17519
541120,22966,12,2011-01-14 09:13:00.000000,12490
540980,22584,3,2011-01-12 15:22:00.000000,14514
538744,84032B,1,2010-12-14 11:26:00.000000,15356
538576,20914,2,2010-12-13 11:29:00.000000,14498
537054,20971,2,2010-12-05 11:40:00.000000,16931
541648,22479,1,2011-01-20 11:15:00.000000,17811
538353,21903,48,2010-12-10 15:31:00.000000,13798
541273,22150,6,2011-01-17 11:21:00.000000,13155
537831,85049A,4,2010-12-08 14:50:00.000000,17894
540014,22274,1,2011-01-04 11:34:00.000000,14606
537900,22736,5,2010-12-09 10:45:00.000000,15983
C541689,22618,-17,2011-01-20 16:16:00.000000,13090
537138,22082,5,2010-12-05 12:44:00.000000,17211
536466,22961,12,2010-12-01 12:23:00.000000,14849
538069,22469,5,2010-12-09 14:08:00.000000,16795
537210,82494L,6,2010-12-05 15:15:00.000000,15953
540464,22128,24,2011-01-07 13:17:00.000000,14298
539321,21098,2,2010-12-16 19:19:00.000000,14723
536945,21100,2,2010-12-03 12:24:00.000000,14083
537065,21556,6,2010-12-05 11:57:00.000000,12567
538497,21137,3,2010-12-12 12:44:00.000000,14684
539728,22617,3,2010-12-21 14:26:00.000000,16270
539405,21881,24,2010-12-17 12:38:00.000000,12621
540477,22264,48,2011-01-07 14:49:00.000000,13233
537468,22418,24,2010-12-07 10:36:00.000000,12567
539333,22722,4,2010-12-17 09:52:00.000000,13627
538826,21733,16,2010-12-14 12:58:00.000000,12370
541481,21617,12,2011-01-18 12:09:00.000000,14696
541594,22668,5,2011-01-19 15:30:00.000000,14916
539039,82599,12,2010-12-15 15:00:00.000000,13124
540372,22984,24,2011-01-06 16:41:00.000000,13081
539764,21947,36,2010-12-22 11:07:00.000000,14533
539185,18007,20,2010-12-16 11:53:00.000000,16470
537629,22149,6,2010-12-07 15:03:00.000000,17419
540473,21042,3,2011-01-07 14:31:00.000000,17284
541205,22791,12,2011-01-14 12:23:00.000000,18106
541575,20719,2,2011-01-19 13:21:00.000000,15311
539263,22574,12,2010-12-16 14:36:00.000000,16560
C540156,21843,-1,2011-01-05 11:36:00.000000,12683
537351,84596E,1,2010-12-06 12:23:00.000000,16898
540472,22741,48,2011-01-07 14:22:00.000000,18179
538488,21931,2,2010-12-12 12:41:00.000000,13715
537459,21577,6,2010-12-07 09:57:00.000000,17470
537868,21166,12,2010-12-08 16:49:00.000000,12433
540023,21239,13,2011-01-04 12:58:00.000000,15039
539391,21135,16,2010-12-17 11:51:00.000000,12417
537236,21527,12,2010-12-06 09:52:00.000000,16858
539933,22962,12,2010-12-23 11:24:00.000000,15235
540698,21908,48,2011-01-11 09:24:00.000000,17450
541258,48138,2,2011-01-16 15:30:00.000000,13634
537608,22696,1,2010-12-07 13:20:00.000000,15024
538008,22895,6,2010-12-09 12:17:00.000000,12683
538155,85055,1,2010-12-09 16:52:00.000000,16907
539004,21165,12,2010-12-15 12:43:00.000000,13426
538664,84660B,20,2010-12-13 15:46:00.000000,14733
C537805,20829,-1,2010-12-08 13:18:00.000000,15311
540093,84030E,1,2011-01-04 15:24:00.000000,16725
537225,20764,1,2010-12-05 16:41:00.000000,12748
537605,22645,4,2010-12-07 13:13:00.000000,16221
537897,POST,1,2010-12-09 10:37:00.000000,12683
541280,84030E,4,2011-01-17 11:57:00.000000,15296
538010,22933,12,2010-12-09 12:20:00.000000,17526
537692,22059,6,2010-12-08 10:40:00.000000,14796
541214,22483,6,2011-01-14 13:41:00.000000,15570
541481,22627,1,2011-01-18 12:09:00.000000,14696
540453,21116,3,2011-01-07 11:54:00.000000,13426
536396,82494L,12,2010-12-01 10:51:00.000000,17850
537128,21447,4,2010-12-05 12:15:00.000000,12841
538853,20974,2,2010-12-14 13:35:00.000000,16805
537767,21258,32,2010-12-08 12:09:00.000000,15100
537759,37448,12,2010-12-08 11:42:00.000000,13126
537885,22168,2,2010-12-09 09:34:00.000000,12942
537154,85099B,20,2010-12-05 13:05:00.000000,15808
537650,21499,25,2010-12-07 15:48:00.000000,16125
536367,84879,32,2010-12-01 08:34:00.000000,13047
538397,21381,36,2010-12-12 11:44:00.000000,12753
536947,22041,12,2010-12-03 12:29:00.000000,13013
541038,84997C,2,2011-01-13 12:10:00.000000,16395
539475,22747,2,2010-12-19 14:41:00.000000,16686
537781,22074,1,2010-12-08 12:46:00.000000,17341
538204,21704,216,2010-12-10 11:23:00.000000,16656
537465,22667,6,2010-12-07 10:32:00.000000,17735
538145,22276,6,2010-12-09 16:08:00.000000,15211
540157,22384,1,2011-01-05 11:41:00.000000,15311
537604,21210,12,2010-12-07 13:01:00.000000,13488
541371,22961,6,2011-01-17 14:51:00.000000,13983
539330,21428,4,2010-12-17 09:38:00.000000,12370
537131,21326,12,2010-12-05 12:26:00.000000,15716
540953,21124,1,2011-01-12 13:16:00.000000,14587
541660,85061W,24,2011-01-20 12:20:00.000000,17787
540499,84978,6,2011-01-09 10:21:00.000000,16923
538890,21069,6,2010-12-14 16:39:00.000000,12867
540540,22555,2,2011-01-09 15:10:00.000000,17218
539305,21648,24,2010-12-16 17:37:00.000000,14334
539185,20772,2,2010-12-16 11:53:00.000000,16470
540825,85232B,3,2011-01-11 13:54:00.000000,13672
540546,22961,12,2011-01-09 15:56:00.000000,12766
541091,85066,2,2011-01-13 12:53:00.000000,16814
537781,22645,2,2010-12-08 12:46:00.000000,17341
539642,21181,2,2010-12-20 15:35:00.000000,15867
541302,22189,4,2011-01-17 14:18:00.000000,13769
537335,22699,2,2010-12-06 12:15:00.000000,15048
536412,22382,3,2010-12-01 11:49:00.000000,17920
538032,22840,2,2010-12-09 12:59:00.000000,14479
539319,84997D,24,2010-12-16 19:10:00.000000,12967
539764,21650,96,2010-12-22 11:07:00.000000,14533
539338,21210,288,2010-12-17 10:54:00.000000,17404
540561,20983,12,2011-01-10 10:32:00.000000,13004
536401,22767,2,2010-12-01 11:21:00.000000,15862
538145,35648,12,2010-12-09 16:08:00.000000,15211
537126,21328,1,2010-12-05 12:13:00.000000,18118
C539644,22908,-1,2010-12-20 15:52:00.000000,12471
538379,21791,1,2010-12-12 11:26:00.000000,17126
538894,22553,6,2010-12-14 17:22:00.000000,16161
541511,22266,4,2011-01-18 16:45:00.000000,17576
539050,22720,1,2010-12-15 16:21:00.000000,12577
540990,85118,12,2011-01-12 16:51:00.000000,17048
540568,21429,1,2011-01-10 11:22:00.000000,15039
538514,21623,2,2010-12-12 14:27:00.000000,15044
540453,84836,12,2011-01-07 11:54:00.000000,13426
540021,21578,1,2011-01-04 12:51:00.000000,17841
539647,22061,1,2010-12-20 16:08:00.000000,15460
538035,84029E,2,2010-12-09 13:03:00.000000,16065
540396,20679,12,2011-01-06 18:33:00.000000,14031
541405,22037,12,2011-01-17 15:17:00.000000,12683
538597,21823,5,2010-12-13 12:26:00.000000,15555
539831,21870,1,2010-12-22 13:17:00.000000,14606
540548,22725,4,2011-01-09 16:11:00.000000,14794
541302,22262,12,2011-01-17 14:18:00.000000,13769
C538650,22646,-1,2010-12-13 15:05:00.000000,15311
539653,21479,2,2010-12-20 16:50:00.000000,13564
537595,21929,2,2010-12-07 12:29:00.000000,13569
538453,20666,1,2010-12-12 12:26:00.000000,16779
537238,22587,5,2010-12-06 10:03:00.000000,16161
537851,22644,72,2010-12-08 15:39:00.000000,13758
538003,22670,36,2010-12-09 12:05:00.000000,12429
538077,21080,6,2010-12-09 14:19:00.000000,14667
539010,21874,4,2010-12-15 13:24:00.000000,15005
541240,84050,1,2011-01-16 11:07:00.000000,16206
537382,22906,4,2010-12-06 13:13:00.000000,16710
537399,22815,12,2010-12-06 14:31:00.000000,13030
541259,22376,1,2011-01-16 15:38:00.000000,14404
540187,20967,16,2011-01-05 13:53:00.000000,15358
538836,85038,1,2010-12-14 13:09:00.000000,12748
540816,22961,6,2011-01-11 12:55:00.000000,15518
537626,22494,12,2010-12-07 14:57:00.000000,12347
540816,22727,6,2011-01-11 12:55:00.000000,15518
538079,22726,8,2010-12-09 14:27:00.000000,17671
540099,22113,6,2011-01-04 16:41:00.000000,15808
540480,21873,12,2011-01-07 15:27:00.000000,12480
541567,20724,10,2011-01-19 11:51:00.000000,12681
538067,22726,1,2010-12-09 13:59:00.000000,15288
536477,22632,12,2010-12-01 12:27:00.000000,16210
537224,21361,1,2010-12-05 16:24:00.000000,13174
541686,23231,25,2011-01-20 15:42:00.000000,16912
537685,22188,1,2010-12-08 10:21:00.000000,18077
537659,21769,10,2010-12-07 16:43:00.000000,18102
539933,85232A,3,2010-12-23 11:24:00.000000,15235
538515,21791,48,2010-12-12 14:43:00.000000,17937
538665,22794,2,2010-12-13 15:56:00.000000,17576
537680,22816,12,2010-12-08 10:11:00.000000,13599
536520,21175,1,2010-12-01 12:43:00.000000,14729
539593,22969,12,2010-12-20 13:31:00.000000,13319
541206,22661,100,2011-01-14 12:24:00.000000,14646
537622,21533,4,2010-12-07 14:30:00.000000,13173
541134,20975,24,2011-01-14 10:20:00.000000,15615
538592,15056N,3,2010-12-13 11:47:00.000000,15854
538903,22699,6,2010-12-15 10:17:00.000000,13496
537419,22112,24,2010-12-06 15:14:00.000000,13495
537126,84536B,1,2010-12-05 12:13:00.000000,18118
538280,21871,12,2010-12-10 12:50:00.000000,12748
538625,22607,4,2010-12-13 12:50:00.000000,14544
540838,20727,10,2011-01-11 15:13:00.000000,13862
541115,22271,6,2011-01-13 15:34:00.000000,12578
541683,21544,18,2011-01-20 15:01:00.000000,14085
537403,22557,2,2010-12-06 14:43:00.000000,17191
538248,22931,1,2010-12-10 12:14:00.000000,18116
539050,21034,1,2010-12-15 16:21:00.000000,12577
540021,20712,1,2011-01-04 12:51:00.000000,17841
537208,22081,1,2010-12-05 15:12:00.000000,15889
537135,22114,1,2010-12-05 12:35:00.000000,17059
538866,22749,1,2010-12-14 14:40:00.000000,17841
537195,85035B,1,2010-12-05 13:55:00.000000,15311
537312,22620,12,2010-12-06 11:42:00.000000,14189
540858,22846,1,2011-01-12 10:49:00.000000,16359
538199,22630,3,2010-12-10 11:02:00.000000,14082
541631,21507,12,2011-01-20 10:48:00.000000,12637
538811,22502,8,2010-12-14 12:22:00.000000,13178
536571,85099C,10,2010-12-01 15:37:00.000000,14696
540826,22884,12,2011-01-11 14:00:00.000000,13102
536943,22086,2,2010-12-03 12:11:00.000000,17884
540975,48187,3,2011-01-12 14:57:00.000000,14040
538508,22546,4,2010-12-12 13:32:00.000000,15998
540463,21843,3,2011-01-07 13:13:00.000000,12489
541215,20726,10,2011-01-14 13:42:00.000000,14329
541435,84279P,4,2011-01-18 10:28:00.000000,13898
539470,21609,4,2010-12-19 14:03:00.000000,14472
541660,85152,4,2011-01-20 12:20:00.000000,17787
536392,21891,12,2010-12-01 10:29:00.000000,13705
538040,22592,1,2010-12-09 13:08:00.000000,16520
541431,23166,74215,2011-01-18 10:01:00.000000,12346
537246,20728,10,2010-12-06 10:27:00.000000,12808
536859,85123A,2,2010-12-03 10:43:00.000000,12841
537465,47559B,10,2010-12-07 10:32:00.000000,17735
537133,22150,1,2010-12-05 12:29:00.000000,18156
538508,22074,2,2010-12-12 13:32:00.000000,15998
541669,22312,2,2011-01-20 12:29:00.000000,17315
537885,21240,8,2010-12-09 09:34:00.000000,12942
538035,20713,1,2010-12-09 13:03:00.000000,16065
540180,21677,4,2011-01-05 13:05:00.000000,15984
537381,22162,8,2010-12-06 13:13:00.000000,14667
537772,22629,1,2010-12-08 12:35:00.000000,18043
538250,22753,1,2010-12-10 12:20:00.000000,18118
540482,21982,12,2011-01-07 15:48:00.000000,14672
537135,51014C,12,2010-12-05 12:35:00.000000,17059
537223,22469,12,2010-12-05 16:10:00.000000,13579
541018,84997C,1,2011-01-13 12:03:00.000000,14978
541213,22066,4,2011-01-14 13:28:00.000000,15033
538382,22943,2,2010-12-12 11:37:00.000000,17218
541552,22835,2,2011-01-19 11:15:00.000000,15039
540648,20719,20,2011-01-10 14:58:00.000000,15061
539410,79321,24,2010-12-17 13:17:00.000000,16353
538836,85038,2,2010-12-14 13:09:00.000000,12748
541256,22131,3,2011-01-16 14:36:00.000000,13048
539309,22356,10,2010-12-16 17:49:00.000000,16945
540464,22464,12,2011-01-07 13:17:00.000000,14298
537047,22603,5,2010-12-05 11:02:00.000000,13069
537614,85099C,1,2010-12-07 13:29:00.000000,16904
537254,72802B,4,2010-12-06 11:01:00.000000,15898
538850,22623,3,2010-12-14 13:31:00.000000,16499
540816,84030E,1,2011-01-11 12:55:00.000000,15518
540365,21094,12,2011-01-06 16:12:00.000000,12413
537041,22666,2,2010-12-05 10:36:00.000000,16033
537030,22586,12,2010-12-03 16:44:00.000000,16455
537484,22854,4,2010-12-07 11:30:00.000000,14733
539217,82494L,6,2010-12-16 12:46:00.000000,15394
541285,21363,3,2011-01-17 12:45:00.000000,13001
538826,21683,6,2010-12-14 12:58:00.000000,12370
538863,22666,1,2010-12-14 14:15:00.000000,16919
539491,22315,1,2010-12-20 10:09:00.000000,14646
540364,22195,2,2011-01-06 16:03:00.000000,14505
540647,82578,4,2011-01-10 14:57:00.000000,17406
C541090,22649,-1,2011-01-13 12:52:00.000000,17406
538645,22346,24,2010-12-13 14:52:00.000000,13269
538205,22748,1,2010-12-10 11:24:00.000000,12748
538836,22318,1,2010-12-14 13:09:00.000000,12748
538668,22086,40,2010-12-13 16:17:00.000000,13211
539040,21707,2,2010-12-15 15:14:00.000000,17214
541289,21042,1,2011-01-17 13:23:00.000000,14606
537828,84992,24,2010-12-08 14:43:00.000000,15680
540672,22746,6,2011-01-10 15:51:00.000000,15281
540826,22951,24,2011-01-11 14:00:00.000000,13102
541014,21446,2,2011-01-13 11:54:00.000000,14085
537464,22114,8,2010-12-07 10:14:00.000000,14907
539262,84951B,12,2010-12-16 14:35:00.000000,15789
538653,79000,24,2010-12-13 15:12:00.000000,13089
537781,20963,1,2010-12-08 12:46:00.000000,17341
539417,22164,6,2010-12-17 13:57:00.000000,17007
540970,22827,1,2011-01-12 13:52:00.000000,14185
539196,21181,12,2010-12-16 12:09:00.000000,18055
537888,22083,6,2010-12-09 10:04:00.000000,15358
541220,22896,100,2011-01-14 14:11:00.000000,14156
541414,22470,5,2011-01-17 16:14:00.000000,18212
541631,21121,24,2011-01-20 10:47:00.000000,12637
541238,22328,2,2011-01-16 10:42:00.000000,16746
539564,22699,24,2010-12-20 11:45:00.000000,18092
539039,22923,12,2010-12-15 15:00:00.000000,13124
540351,21212,24,2011-01-06 14:26:00.000000,12735
541206,21240,96,2011-01-14 12:24:00.000000,14646
540568,22804,1,2011-01-10 11:22:00.000000,15039
539722,20751,24,2010-12-21 13:45:00.000000,14911
538104,22942,3,2010-12-09 15:16:00.000000,17950
538207,22470,2,2010-12-10 11:33:00.000000,12748
C541245,85036C,-12,2011-01-16 12:40:00.000000,15535
538260,21733,6,2010-12-10 12:42:00.000000,18178
537209,21056,1,2010-12-05 15:12:00.000000,14606
538597,21889,4,2010-12-13 12:26:00.000000,15555
537818,21527,4,2010-12-08 13:53:00.000000,12766
539502,21164,3,2010-12-20 11:14:00.000000,14099
536557,46000R,2,2010-12-01 14:41:00.000000,17841
541014,22796,2,2011-01-13 11:54:00.000000,14085
539103,72807A,24,2010-12-16 10:38:00.000000,16985
539764,84823,4,2010-12-22 11:07:00.000000,14533
537159,21630,1,2010-12-05 13:17:00.000000,14527
541012,85206A,2,2011-01-13 11:48:00.000000,17019
540469,21358,3,2011-01-07 14:04:00.000000,12484
536960,20975,24,2010-12-03 12:48:00.000000,16477
541521,21498,25,2011-01-19 09:45:00.000000,15298
536990,20658,12,2010-12-03 15:14:00.000000,12793
540163,22027,12,2011-01-05 11:52:00.000000,13089
538171,21882,5,2010-12-09 20:01:00.000000,17530
540455,22333,16,2011-01-07 12:07:00.000000,12583
541660,21156,2,2011-01-20 12:20:00.000000,17787
537422,84406B,2,2010-12-06 15:27:00.000000,17812
540568,22423,16,2011-01-10 11:22:00.000000,15039
536522,22151,2,2010-12-01 12:49:00.000000,15012
541658,84581,2,2011-01-20 12:16:00.000000,15529
539002,22834,4,2010-12-15 12:30:00.000000,14527
538996,21524,10,2010-12-15 12:06:00.000000,15465
541511,22256,4,2011-01-18 16:45:00.000000,17576
540278,20718,3,2011-01-06 12:31:00.000000,15719
537428,22660,1,2010-12-06 15:38:00.000000,17320
540532,84987,2,2011-01-09 14:11:00.000000,14702
537369,47471,1,2010-12-06 12:41:00.000000,17860
540183,21658,18,2011-01-05 13:37:00.000000,15093
537399,22952,3,2010-12-06 14:31:00.000000,13030
539019,47504H,4,2010-12-15 14:12:00.000000,17551
C538350,85099F,-2,2010-12-10 15:01:00.000000,13798
541604,22659,1,2011-01-19 17:23:00.000000,14572
540907,21121,24,2011-01-12 11:52:00.000000,13488
540531,20718,1,2011-01-09 14:03:00.000000,16549
