invoiceno,stockcode,quantity,invoicedate,customerid
536401,22413,4,2010-12-01 11:21:00.000000,15862
541417,22852,1,2011-01-17 16:23:00.000000,16033
537608,22459,2,2010-12-07 13:20:00.000000,15024
538198,22816,12,2010-12-10 11:01:00.000000,17827
541604,22131,2,2011-01-19 17:23:00.000000,14572
536446,22294,24,2010-12-01 12:15:00.000000,15983
540277,79321,24,2011-01-06 12:18:00.000000,14258
540782,22196,24,2011-01-11 11:32:00.000000,15370
538967,85199S,24,2010-12-15 11:32:00.000000,13495
C540307,22109,-24,2011-01-06 12:58:00.000000,15823
540094,21669,12,2011-01-04 15:33:00.000000,14221
538630,21868,12,2010-12-13 13:25:00.000000,14565
538104,22272,1,2010-12-09 15:16:00.000000,17950
540813,22651,6,2011-01-11 12:41:00.000000,14669
540456,22780,4,2011-01-07 12:14:00.000000,13534
539760,84077,48,2010-12-21 17:16:00.000000,17400
538630,22567,12,2010-12-13 13:25:00.000000,14565
541289,20685,1,2011-01-17 13:23:00.000000,14606
538311,22411,10,2010-12-10 13:48:00.000000,12785
537192,22667,1,2010-12-05 13:42:00.000000,16402
540648,22534,48,2011-01-10 14:58:00.000000,15061
538626,21820,6,2010-12-13 12:57:00.000000,17338
540507,22569,144,2011-01-09 11:20:00.000000,12939
536562,20685,2,2010-12-01 15:08:00.000000,13468
541204,21166,12,2011-01-14 12:22:00.000000,14175
538347,22749,4,2010-12-10 14:54:00.000000,17220
537400,84406B,8,2010-12-06 14:36:00.000000,17191
540249,22059,12,2011-01-05 16:00:00.000000,15298
540183,22245,12,2011-01-05 13:37:00.000000,15093
537799,84029E,4,2010-12-08 13:07:00.000000,15916
540968,85123A,3,2011-01-12 13:40:00.000000,17338
537382,21018,1,2010-12-06 13:13:00.000000,16710
C540165,85066,-1,2011-01-05 12:05:00.000000,18109
537044,22802,2,2010-12-05 10:52:00.000000,18055
538710,21326,12,2010-12-14 10:48:00.000000,18075
537346,21351,4,2010-12-06 12:21:00.000000,15301
537135,22577,4,2010-12-05 12:35:00.000000,17059
538263,22111,3,2010-12-10 12:44:00.000000,18065
540532,22795,2,2011-01-09 14:11:00.000000,14702
537852,84879,32,2010-12-08 15:56:00.000000,17340
537049,22086,6,2010-12-05 11:04:00.000000,16241
538113,21533,3,2010-12-09 15:29:00.000000,15811
538657,22112,2,2010-12-13 15:26:00.000000,15867
538190,22470,6,2010-12-10 10:47:00.000000,17790
538868,22198,24,2010-12-14 14:42:00.000000,17017
541596,22272,1,2011-01-19 16:18:00.000000,17602
539491,47599A,2,2010-12-20 10:09:00.000000,14646
540504,22470,2,2011-01-09 11:02:00.000000,13668
537772,84613C,1,2010-12-08 12:35:00.000000,18043
538307,22624,1,2010-12-10 13:27:00.000000,14667
541267,22063,6,2011-01-17 10:37:00.000000,12779
539338,22951,240,2010-12-17 10:54:00.000000,17404
541658,20754,2,2011-01-20 12:16:00.000000,15529
540372,20682,6,2011-01-06 16:41:00.000000,13081
537208,21098,1,2010-12-05 15:12:00.000000,15889
541406,37448,3,2011-01-17 15:19:00.000000,14657
540176,22720,24,2011-01-05 12:40:00.000000,17511
539981,85099B,10,2010-12-23 14:35:00.000000,13304
541530,22627,2,2011-01-19 10:56:00.000000,14769
541569,20674,16,2011-01-19 12:14:00.000000,13520
540955,82552,3,2011-01-12 13:27:00.000000,14715
537227,22383,100,2010-12-06 08:42:00.000000,17677
538374,22851,1,2010-12-12 11:17:00.000000,14159
537772,22502,1,2010-12-08 12:35:00.000000,18043
538509,22278,1,2010-12-12 13:37:00.000000,14413
538313,22131,1,2010-12-10 13:50:00.000000,15514
538826,21111,12,2010-12-14 12:58:00.000000,12370
540365,22634,2,2011-01-06 16:12:00.000000,12413
540021,72051S,2,2011-01-04 12:51:00.000000,17841
538521,21756,3,2010-12-13 09:02:00.000000,14180
538637,22909,6,2010-12-13 13:52:00.000000,17611
539400,22593,12,2010-12-17 12:00:00.000000,12971
538180,22551,24,2010-12-10 09:53:00.000000,13418
536564,37446,8,2010-12-01 15:08:00.000000,13468
536540,22355,50,2010-12-01 14:05:00.000000,14911
540568,84313B,2,2011-01-10 11:22:00.000000,15039
540415,22666,3,2011-01-07 10:47:00.000000,16889
541604,22753,2,2011-01-19 17:23:00.000000,14572
537738,85099C,10,2010-12-08 11:02:00.000000,17706
537400,21814,4,2010-12-06 14:36:00.000000,17191
536597,21380,1,2010-12-01 17:35:00.000000,18011
541658,22758,3,2011-01-20 12:16:00.000000,15529
540469,20971,3,2011-01-07 14:04:00.000000,12484
538864,22112,24,2010-12-14 14:26:00.000000,17739
541568,22725,4,2011-01-19 12:07:00.000000,15606
540520,22411,2,2011-01-09 12:31:00.000000,17555
538814,72800E,4,2010-12-14 12:30:00.000000,15983
541265,84459B,4,2011-01-16 16:23:00.000000,17609
541103,22754,12,2011-01-13 14:24:00.000000,14215
538184,22692,2,2010-12-10 10:21:00.000000,17880
536973,21164,12,2010-12-03 13:43:00.000000,17787
541435,22565,12,2011-01-18 10:28:00.000000,13898
536404,84992,24,2010-12-01 11:29:00.000000,16218
538056,90196A,4,2010-12-09 13:34:00.000000,17198
540672,22720,3,2011-01-10 15:51:00.000000,15281
540363,22807,6,2011-01-06 15:54:00.000000,12971
540513,84378,12,2011-01-09 11:41:00.000000,13758
540458,21239,8,2011-01-07 12:28:00.000000,12501
537673,POST,7,2010-12-08 09:49:00.000000,12709
541249,23233,25,2011-01-16 13:18:00.000000,13700
538370,21533,1,2010-12-12 11:06:00.000000,16923
537374,72818,8,2010-12-06 12:55:00.000000,17259
540644,21876,12,2011-01-10 14:16:00.000000,16303
540248,22352,6,2011-01-05 15:57:00.000000,15034
540826,22630,12,2011-01-11 14:00:00.000000,13102
537054,22747,1,2010-12-05 11:40:00.000000,16931
538106,21694,6,2010-12-09 15:20:00.000000,17950
539836,22557,2,2010-12-22 13:46:00.000000,17894
C536855,21527,-4,2010-12-03 10:11:00.000000,18225
538635,85123A,2,2010-12-13 13:32:00.000000,17303
537818,POST,6,2010-12-08 13:53:00.000000,12766
539468,21181,12,2010-12-19 13:31:00.000000,15044
538488,21355,6,2010-12-12 12:41:00.000000,13715
540469,22862,4,2011-01-07 14:04:00.000000,12484
537388,22469,12,2010-12-06 13:35:00.000000,17682
540505,22508,4,2011-01-09 11:05:00.000000,17095
537159,21258,3,2010-12-05 13:17:00.000000,14527
537135,85231G,2,2010-12-05 12:35:00.000000,17059
538513,21462,2,2010-12-12 14:21:00.000000,15454
539475,22149,1,2010-12-19 14:41:00.000000,16686
541371,21717,6,2011-01-17 14:51:00.000000,13983
537057,22457,1,2010-12-05 11:49:00.000000,15351
538070,22925,2,2010-12-09 14:08:00.000000,16519
537200,22273,1,2010-12-05 14:17:00.000000,15867
537603,84970L,12,2010-12-07 12:49:00.000000,14673
538863,22413,2,2010-12-14 14:15:00.000000,16919
538508,22300,2,2010-12-12 13:32:00.000000,15998
538208,20970,1,2010-12-10 11:39:00.000000,14037
540672,22625,2,2011-01-10 15:51:00.000000,15281
540027,82613C,20,2011-01-04 13:30:00.000000,14210
540365,85099B,10,2011-01-06 16:12:00.000000,12413
537399,21784,1,2010-12-06 14:31:00.000000,13030
541657,85123A,6,2011-01-20 12:11:00.000000,16321
540513,22112,12,2011-01-09 11:41:00.000000,13758
538207,22834,4,2010-12-10 11:33:00.000000,12748
539403,22968,4,2010-12-17 12:21:00.000000,12647
541611,22779,48,2011-01-20 10:18:00.000000,16029
540827,22293,6,2011-01-11 14:15:00.000000,17569
539298,21527,2,2010-12-16 17:29:00.000000,14180
541631,21509,12,2011-01-20 10:48:00.000000,12637
540350,21874,1,2011-01-06 14:14:00.000000,18283
538633,22964,4,2010-12-13 13:28:00.000000,16726
539088,85123A,32,2010-12-16 09:45:00.000000,13093
539447,46000U,2,2010-12-17 16:00:00.000000,12395
539318,21982,144,2010-12-16 19:09:00.000000,12348
537607,21481,6,2010-12-07 13:18:00.000000,15965
541485,84673B,1,2011-01-18 13:05:00.000000,18118
536389,35004G,4,2010-12-01 10:03:00.000000,12431
540647,20985,4,2011-01-10 14:57:00.000000,17406
537484,84970S,24,2010-12-07 11:30:00.000000,14733
537424,21730,3,2010-12-06 15:35:00.000000,15602
540373,21537,4,2011-01-06 17:10:00.000000,13280
540526,20772,1,2011-01-09 13:41:00.000000,14606
537156,75013B,4,2010-12-05 13:08:00.000000,17858
540169,21754,1,2011-01-05 12:20:00.000000,14527
537871,22900,1,2010-12-08 17:20:00.000000,12748
536412,22383,3,2010-12-01 11:49:00.000000,17920
540907,85123A,12,2011-01-12 11:52:00.000000,13488
538488,82484,2,2010-12-12 12:41:00.000000,13715
540472,21726,12,2011-01-07 14:22:00.000000,18179
541262,22460,2,2011-01-16 15:50:00.000000,18069
C540393,21843,-1,2011-01-06 18:08:00.000000,17428
541575,20676,12,2011-01-19 13:21:00.000000,15311
540349,85123A,12,2011-01-06 14:07:00.000000,15379
540019,21868,12,2011-01-04 12:18:00.000000,12957
537458,22112,3,2010-12-07 09:55:00.000000,17091
538263,22654,3,2010-12-10 12:44:00.000000,18065
540469,75013B,6,2011-01-07 14:04:00.000000,12484
537751,22771,12,2010-12-08 11:04:00.000000,17706
538991,22083,40,2010-12-15 11:53:00.000000,17511
540648,84952C,12,2011-01-10 14:58:00.000000,15061
541274,22831,6,2011-01-17 11:24:00.000000,15696
538753,21524,1,2010-12-14 11:29:00.000000,14901
540409,22429,3,2011-01-07 10:00:00.000000,16019
537225,20773,2,2010-12-05 16:41:00.000000,12748
538630,21984,48,2010-12-13 13:25:00.000000,14565
539456,22095,1,2010-12-17 17:23:00.000000,16885
538645,21787,24,2010-12-13 14:52:00.000000,13269
540750,47504K,24,2011-01-11 10:26:00.000000,16351
540096,84356,12,2011-01-04 15:43:00.000000,13253
537769,22834,4,2010-12-08 12:17:00.000000,15021
538968,22475,3,2010-12-15 11:34:00.000000,15384
537133,21080,3,2010-12-05 12:29:00.000000,18156
538945,22749,10,2010-12-15 11:22:00.000000,17230
540469,20728,5,2011-01-07 14:04:00.000000,12484
539728,22488,12,2010-12-21 14:26:00.000000,16270
541552,22669,5,2011-01-19 11:15:00.000000,15039
539921,22748,1,2010-12-23 11:09:00.000000,12748
538827,84821,96,2010-12-14 12:59:00.000000,14298
540458,22968,2,2011-01-07 12:28:00.000000,12501
538497,20981,1,2010-12-12 12:44:00.000000,14684
540552,85123A,6,2011-01-10 09:44:00.000000,16350
538210,22627,2,2010-12-10 11:44:00.000000,14256
538992,22086,23,2010-12-15 11:56:00.000000,15950
537489,21914,12,2010-12-07 11:33:00.000000,17017
541277,21826,10,2011-01-17 11:46:00.000000,12673
541107,22132,12,2011-01-13 14:55:00.000000,17744
536381,21533,1,2010-12-01 09:41:00.000000,15311
537399,20658,2,2010-12-06 14:31:00.000000,13030
539957,22640,6,2010-12-23 12:58:00.000000,12585
539317,22500,1,2010-12-16 19:04:00.000000,17392
541371,22584,3,2011-01-17 14:51:00.000000,13983
541576,21884,2,2011-01-19 13:32:00.000000,17097
538827,84951B,12,2010-12-14 12:59:00.000000,14298
538630,20711,10,2010-12-13 13:25:00.000000,14565
539225,22456,6,2010-12-16 13:02:00.000000,15379
538184,48184,2,2010-12-10 10:21:00.000000,17880
537772,21471,1,2010-12-08 12:35:00.000000,18043
540980,22283,2,2011-01-12 15:22:00.000000,14514
537867,85123A,12,2010-12-08 16:48:00.000000,16717
C537602,22665,-1,2010-12-07 12:45:00.000000,17511
537685,85178,10,2010-12-08 10:21:00.000000,18077
540826,22882,12,2011-01-11 14:00:00.000000,13102
539250,84820,8,2010-12-16 13:44:00.000000,15157
540519,20718,20,2011-01-09 12:12:00.000000,12793
536401,21463,1,2010-12-01 11:21:00.000000,15862
538378,22109,6,2010-12-12 11:26:00.000000,14577
537065,84870B,4,2010-12-05 11:57:00.000000,12567
537889,22840,2,2010-12-09 10:04:00.000000,13319
541524,22522,12,2011-01-19 10:49:00.000000,17091
538832,21621,2,2010-12-14 13:03:00.000000,17158
541241,22219,2,2011-01-16 11:08:00.000000,13782
539988,47559B,2,2010-12-23 16:06:00.000000,18116
539953,22411,1,2010-12-23 12:03:00.000000,12748
540023,21213,2,2011-01-04 12:58:00.000000,15039
537881,84050,72,2010-12-09 09:23:00.000000,15513
C540250,85099F,-1,2011-01-05 16:02:00.000000,17511
540509,22203,1,2011-01-09 11:27:00.000000,14800
541103,22845,2,2011-01-13 14:24:00.000000,14215
538327,22086,1,2010-12-10 13:58:00.000000,15514
540120,22189,12,2011-01-05 10:08:00.000000,17675
541120,21880,24,2011-01-14 09:13:00.000000,12490
540278,21928,1,2011-01-06 12:31:00.000000,15719
537160,21809,6,2010-12-05 13:18:00.000000,14161
537262,21907,1,2010-12-06 11:26:00.000000,15039
538641,22112,6,2010-12-13 14:36:00.000000,15640
538715,21481,6,2010-12-14 11:03:00.000000,14907
537201,POST,6,2010-12-05 14:19:00.000000,12472
539305,82484,3,2010-12-16 17:37:00.000000,14334
538517,20676,5,2010-12-12 16:05:00.000000,17618
538198,22082,5,2010-12-10 11:01:00.000000,17827
538419,84978,12,2010-12-12 12:01:00.000000,16367
539351,85099C,10,2010-12-17 11:23:00.000000,12551
537626,22497,4,2010-12-07 14:57:00.000000,12347
541244,21623,1,2011-01-16 12:35:00.000000,15535
538397,22232,32,2010-12-12 11:44:00.000000,12753
536989,21992,1,2010-12-03 15:10:00.000000,17238
541220,22936,72,2011-01-14 14:11:00.000000,14156
537692,22909,4,2010-12-08 10:40:00.000000,14796
538665,84819,16,2010-12-13 15:56:00.000000,17576
538868,22973,12,2010-12-14 14:42:00.000000,17017
540515,22413,4,2011-01-09 11:54:00.000000,15059
536412,22940,1,2010-12-01 11:49:00.000000,17920
538366,22169,15,2010-12-12 10:47:00.000000,18109
538512,22358,2,2010-12-12 14:03:00.000000,16665
536408,16237,30,2010-12-01 11:41:00.000000,14307
537065,22644,12,2010-12-05 11:57:00.000000,12567
538356,21326,36,2010-12-10 15:56:00.000000,14062
541552,22151,48,2011-01-19 11:15:00.000000,15039
538633,22457,4,2010-12-13 13:28:00.000000,16726
541277,22562,6,2011-01-17 11:46:00.000000,12673
540691,22771,18,2011-01-11 08:50:00.000000,17450
538807,22752,1,2010-12-14 12:06:00.000000,17194
539730,22411,10,2010-12-21 14:54:00.000000,13487
537126,21623,1,2010-12-05 12:13:00.000000,18118
538900,22107,4,2010-12-15 09:51:00.000000,13078
539653,22766,4,2010-12-20 16:50:00.000000,13564
540126,85184C,48,2011-01-05 10:45:00.000000,13798
541576,22895,2,2011-01-19 13:32:00.000000,17097
541575,21244,8,2011-01-19 13:21:00.000000,15311
536983,22331,8,2010-12-03 14:30:00.000000,12712
541213,22870,1,2011-01-14 13:28:00.000000,15033
541429,21080,12,2011-01-18 09:44:00.000000,14688
539039,22469,8,2010-12-15 15:00:00.000000,13124
540687,22834,2,2011-01-10 17:18:00.000000,15867
537769,22189,1,2010-12-08 12:17:00.000000,15021
536514,22485,4,2010-12-01 12:40:00.000000,17951
537196,21361,1,2010-12-05 13:55:00.000000,15426
541588,85123A,6,2011-01-19 14:43:00.000000,14307
540043,22470,3,2011-01-04 14:21:00.000000,15164
541223,21206,1,2011-01-14 14:39:00.000000,17954
C538647,22467,-1,2010-12-13 14:56:00.000000,15808
537370,22907,1,2010-12-06 12:44:00.000000,13155
541088,37448,12,2011-01-13 12:41:00.000000,15513
541279,85099B,10,2011-01-17 11:55:00.000000,18223
539294,21851,2,2010-12-16 16:45:00.000000,15532
539978,21879,24,2010-12-23 14:06:00.000000,13165
541205,21559,1,2011-01-14 12:23:00.000000,18106
538201,21189,1,2010-12-10 11:12:00.000000,15723
537233,82484,12,2010-12-06 09:37:00.000000,17428
540247,22963,6,2011-01-05 15:56:00.000000,15464
537208,21311,1,2010-12-05 15:12:00.000000,15889
C540030,22070,-24,2011-01-04 13:47:00.000000,16029
537608,22185,3,2010-12-07 13:20:00.000000,15024
538065,22651,12,2010-12-09 13:57:00.000000,13982
538077,85152,12,2010-12-09 14:19:00.000000,14667
541223,21556,2,2011-01-14 14:39:00.000000,17954
538419,79066K,1,2010-12-12 12:01:00.000000,16367
538832,21671,12,2010-12-14 13:03:00.000000,17158
C538350,22064,-4,2010-12-10 15:01:00.000000,13798
540040,85169A,24,2011-01-04 14:20:00.000000,12483
541274,22625,2,2011-01-17 11:24:00.000000,15696
539320,22795,10,2010-12-16 19:16:00.000000,14911
539246,20685,1,2010-12-16 13:33:00.000000,14606
537754,22305,6,2010-12-08 11:16:00.000000,16081
541206,21976,240,2011-01-14 12:24:00.000000,14646
538356,20668,288,2010-12-10 15:56:00.000000,14062
538007,22808,6,2010-12-09 12:16:00.000000,14355
538346,82552,12,2010-12-10 14:53:00.000000,17865
539262,20704,8,2010-12-16 14:35:00.000000,15789
536538,22601,10,2010-12-01 13:54:00.000000,14594
540248,22554,1,2011-01-05 15:57:00.000000,15034
539723,22910,50,2010-12-21 13:49:00.000000,14737
540640,22424,1,2011-01-10 12:36:00.000000,14527
541565,21258,1,2011-01-19 11:48:00.000000,14527
537179,21481,24,2010-12-05 13:29:00.000000,13767
540545,21559,2,2011-01-09 15:35:00.000000,13451
C540793,POST,-1,2011-01-11 11:53:00.000000,14295
537646,85170B,1,2010-12-07 15:39:00.000000,17591
539324,22557,1,2010-12-16 19:51:00.000000,14985
537894,22326,30,2010-12-09 10:16:00.000000,12621
539630,22423,16,2010-12-20 14:59:00.000000,17230
539609,85185D,1,2010-12-20 14:15:00.000000,15527
536569,22641,2,2010-12-01 15:35:00.000000,16274
537254,72807B,6,2010-12-06 11:01:00.000000,15898
540275,20713,10,2011-01-06 12:11:00.000000,13680
538367,85071B,1,2010-12-12 10:48:00.000000,14800
536989,21588,1,2010-12-03 15:10:00.000000,17238
538709,21884,1,2010-12-14 10:46:00.000000,16442
536464,21985,1,2010-12-01 12:23:00.000000,17968
540014,21627,1,2011-01-04 11:34:00.000000,14606
539477,22265,24,2010-12-19 14:58:00.000000,18245
539405,22837,36,2010-12-17 12:38:00.000000,12621
540469,22900,8,2011-01-07 14:04:00.000000,12484
541566,21773,24,2011-01-19 11:50:00.000000,17722
540467,71459,12,2011-01-07 13:39:00.000000,18198
539472,84558A,1,2010-12-19 14:23:00.000000,15581
539422,22654,3,2010-12-17 14:23:00.000000,13033
540813,16207B,2,2011-01-11 12:41:00.000000,14669
540239,20866,12,2011-01-05 14:48:00.000000,12682
539333,22854,4,2010-12-17 09:52:00.000000,13627
541565,22386,6,2011-01-19 11:48:00.000000,14527
541206,20719,100,2011-01-14 12:24:00.000000,14646
539488,22544,24,2010-12-20 09:37:00.000000,12377
540412,22762,1,2011-01-07 10:27:00.000000,13842
538541,22834,48,2010-12-13 10:46:00.000000,17428
540248,22500,4,2011-01-05 15:57:00.000000,15034
538155,21166,1,2010-12-09 16:52:00.000000,16907
537646,21114,5,2010-12-07 15:39:00.000000,17591
541676,21518,12,2011-01-20 14:01:00.000000,15379
538645,22630,12,2010-12-13 14:52:00.000000,13269
541684,21900,10,2011-01-20 15:22:00.000000,15498
538660,22728,6,2010-12-13 15:37:00.000000,15808
537224,70006,2,2010-12-05 16:24:00.000000,13174
540278,21931,1,2011-01-06 12:31:00.000000,15719
539659,21621,4,2010-12-21 09:47:00.000000,15034
536412,22179,2,2010-12-01 11:49:00.000000,17920
540349,21977,24,2011-01-06 14:07:00.000000,15379
540953,21918,2,2011-01-12 13:16:00.000000,14587
537144,22730,1,2010-12-05 13:00:00.000000,15880
537370,85185D,1,2010-12-06 12:44:00.000000,13155
541021,22960,12,2011-01-13 12:03:00.000000,13093
540157,22090,1,2011-01-05 11:41:00.000000,15311
539403,POST,2,2010-12-17 12:21:00.000000,12647
537179,22730,12,2010-12-05 13:29:00.000000,13767
C537379,22865,-10,2010-12-06 13:12:00.000000,15882
536446,22144,2,2010-12-01 12:15:00.000000,15983
541523,22495,1,2011-01-19 10:09:00.000000,17708
541491,22494,12,2011-01-18 14:04:00.000000,12510
540568,22414,1,2011-01-10 11:22:00.000000,15039
536464,21212,2,2010-12-01 12:23:00.000000,17968
540545,22311,2,2011-01-09 15:35:00.000000,13451
540940,22169,8,2011-01-12 12:12:00.000000,18109
C538531,21430,-2,2010-12-13 10:31:00.000000,13715
540801,21874,12,2011-01-11 12:25:00.000000,12540
537256,21175,12,2010-12-06 11:06:00.000000,16210
538346,84029G,24,2010-12-10 14:53:00.000000,17865
537126,22274,1,2010-12-05 12:13:00.000000,18118
C537788,90062,-1,2010-12-08 12:49:00.000000,15916
540023,85099F,10,2011-01-04 12:58:00.000000,15039
538945,21485,24,2010-12-15 11:22:00.000000,17230
540278,85099B,13,2011-01-06 12:31:00.000000,15719
538255,22072,4,2010-12-10 12:33:00.000000,14911
541520,22503,3,2011-01-19 09:13:00.000000,12422
537156,82580,3,2010-12-05 13:08:00.000000,17858
537868,22555,36,2010-12-08 16:49:00.000000,12433
540013,22851,2,2011-01-04 11:30:00.000000,16255
538095,22726,2,2010-12-09 14:55:00.000000,17097
537044,22835,4,2010-12-05 10:52:00.000000,18055
541269,21890,6,2011-01-17 11:01:00.000000,12626
537065,21981,24,2010-12-05 11:57:00.000000,12567
C540503,22184,-1,2011-01-09 10:59:00.000000,13668
540968,21464,1,2011-01-12 13:40:00.000000,17338
538012,21238,2,2010-12-09 12:32:00.000000,14527
537034,21094,36,2010-12-03 17:20:00.000000,13081
538397,84988,96,2010-12-12 11:44:00.000000,12753
537653,22726,1,2010-12-07 15:54:00.000000,17897
538353,84596F,72,2010-12-10 15:31:00.000000,13798
537176,21212,3,2010-12-05 13:26:00.000000,16411
540537,21644,24,2011-01-09 14:28:00.000000,13565
540350,22356,1,2011-01-06 14:14:00.000000,18283
539281,21723,12,2010-12-16 15:45:00.000000,18176
539016,22728,8,2010-12-15 13:49:00.000000,13418
541488,22617,6,2011-01-18 13:34:00.000000,15061
538352,51008,40,2010-12-10 15:21:00.000000,16565
539259,21731,12,2010-12-16 14:32:00.000000,13050
537382,22295,1,2010-12-06 13:13:00.000000,16710
541660,21411,2,2011-01-20 12:20:00.000000,17787
541138,22750,4,2011-01-14 10:42:00.000000,12553
538659,21539,3,2010-12-13 15:36:00.000000,14625
540507,22568,48,2011-01-09 11:20:00.000000,12939
541004,85123A,6,2011-01-13 10:35:00.000000,18190
537137,84836,5,2010-12-05 12:43:00.000000,16327
536986,22909,24,2010-12-03 14:40:00.000000,16140
540803,85049C,1,2011-01-11 12:30:00.000000,14669
539338,21212,240,2010-12-17 10:54:00.000000,17404
538645,22943,12,2010-12-13 14:52:00.000000,13269
540249,79321,8,2011-01-05 16:00:00.000000,15298
540567,84813,8,2011-01-10 11:09:00.000000,16850
538908,21110,2,2010-12-15 10:41:00.000000,16954
539639,21064,1,2010-12-20 15:26:00.000000,14083
538205,22383,1,2010-12-10 11:24:00.000000,12748
540957,84997B,5,2011-01-12 13:30:00.000000,15311
537649,85136C,2,2010-12-07 15:48:00.000000,13807
537852,22801,6,2010-12-08 15:56:00.000000,17340
540502,22670,12,2011-01-09 10:50:00.000000,13183
540482,21695,6,2011-01-07 15:48:00.000000,14672
540954,84832,1,2011-01-12 13:19:00.000000,14606
541489,47566,1,2011-01-18 13:38:00.000000,15023
540043,21931,1,2011-01-04 14:21:00.000000,15164
538035,22756,3,2010-12-09 13:03:00.000000,16065
539477,22808,6,2010-12-19 14:58:00.000000,18245
536863,22147,3,2010-12-03 11:19:00.000000,17967
537595,22422,2,2010-12-07 12:29:00.000000,13569
536464,22577,1,2010-12-01 12:23:00.000000,17968
537210,20726,1,2010-12-05 15:15:00.000000,15953
537375,22466,6,2010-12-06 12:55:00.000000,17019
538370,85066,2,2010-12-12 11:06:00.000000,16923
537405,22174,1,2010-12-06 14:51:00.000000,17841
539305,22077,12,2010-12-16 17:37:00.000000,14334
541103,21534,3,2011-01-13 14:24:00.000000,14215
537163,21429,8,2010-12-05 13:21:00.000000,17863
537242,21676,12,2010-12-06 10:19:00.000000,14748
539218,20761,1,2010-12-16 12:48:00.000000,15574
537400,79067,5,2010-12-06 14:36:00.000000,17191
537868,21981,48,2010-12-08 16:49:00.000000,12433
537225,20757,6,2010-12-05 16:41:00.000000,12748
541509,22558,1,2011-01-18 16:31:00.000000,13263
538503,22834,48,2010-12-12 12:56:00.000000,17188
541110,22717,12,2011-01-13 15:11:00.000000,15916
541252,72802A,6,2011-01-16 13:41:00.000000,13064
541115,22348,24,2011-01-13 15:34:00.000000,12578
539275,22423,16,2010-12-16 15:34:00.000000,13408
540635,22684,10,2011-01-10 12:03:00.000000,14229
540543,21429,4,2011-01-09 15:23:00.000000,14395
541110,22319,12,2011-01-13 15:11:00.000000,15916
540798,22090,6,2011-01-11 12:11:00.000000,17365
541371,22957,4,2011-01-17 14:51:00.000000,13983
538199,22555,1,2010-12-10 11:02:00.000000,14082
541504,22073,3,2011-01-18 15:37:00.000000,14415
540364,85232D,1,2011-01-06 16:03:00.000000,14505
536551,21916,3,2010-12-01 14:34:00.000000,17346
541206,22951,120,2011-01-14 12:24:00.000000,14646
537034,21724,12,2010-12-03 17:20:00.000000,13081
540157,21447,3,2011-01-05 11:41:00.000000,15311
538343,22867,12,2010-12-10 14:29:00.000000,13448
540951,22059,10,2011-01-12 13:10:00.000000,13113
538354,22432,6,2010-12-10 15:45:00.000000,16873
538710,22963,12,2010-12-14 10:48:00.000000,18075
540647,21166,4,2011-01-10 14:57:00.000000,17406
536581,85099B,200,2010-12-01 16:19:00.000000,13777
541262,35921,2,2011-01-16 15:50:00.000000,18069
539379,82551,12,2010-12-17 11:43:00.000000,15780
540691,82581,36,2011-01-11 08:50:00.000000,17450
539185,22617,1,2010-12-16 11:53:00.000000,16470
540839,22241,3,2011-01-11 15:42:00.000000,16791
539920,84946,12,2010-12-23 11:06:00.000000,14085
537409,22155,48,2010-12-06 15:00:00.000000,15194
538354,82494L,6,2010-12-10 15:45:00.000000,16873
540991,47566,5,2011-01-12 16:52:00.000000,16525
540769,22652,10,2011-01-11 10:38:00.000000,12601
541615,20971,6,2011-01-20 10:43:00.000000,16395
537593,22411,50,2010-12-07 12:21:00.000000,14282
541291,21621,4,2011-01-17 13:25:00.000000,14667
540700,21249,6,2011-01-11 09:47:00.000000,12393
537382,22729,2,2010-12-06 13:13:00.000000,16710
541489,22692,2,2011-01-18 13:38:00.000000,15023
540001,22644,60,2011-01-04 10:22:00.000000,18097
537868,21260,12,2010-12-08 16:49:00.000000,12433
540520,22973,2,2011-01-09 12:31:00.000000,17555
536522,22632,2,2010-12-01 12:49:00.000000,15012
538664,21527,4,2010-12-13 15:46:00.000000,14733
537446,22445,6,2010-12-07 09:13:00.000000,18055
540016,84945,36,2011-01-04 11:42:00.000000,16282
538652,21821,2,2010-12-13 15:12:00.000000,17890
537775,22554,12,2010-12-08 12:41:00.000000,17722
541505,BANK CHARGES,1,2011-01-18 15:58:00.000000,15939
538917,22585,2,2010-12-15 10:57:00.000000,17449
539752,21976,24,2010-12-21 15:43:00.000000,12515
540365,22748,6,2011-01-06 16:12:00.000000,12413
538507,21730,5,2010-12-12 13:26:00.000000,15547
537955,22459,1,2010-12-09 11:28:00.000000,16782
539641,82567,1,2010-12-20 15:30:00.000000,15311
537693,22710,25,2010-12-08 10:45:00.000000,12441
540568,22690,1,2011-01-10 11:22:00.000000,15039
539321,21733,1,2010-12-16 19:19:00.000000,14723
541370,20727,10,2011-01-17 14:51:00.000000,18179
541255,22862,1,2011-01-16 13:54:00.000000,17841
538368,20975,1,2010-12-12 10:57:00.000000,15503
540043,22891,1,2011-01-04 14:21:00.000000,15164
541274,21671,12,2011-01-17 11:24:00.000000,15696
538514,21677,12,2010-12-12 14:27:00.000000,15044
538894,22630,2,2010-12-14 17:22:00.000000,16161
538067,22736,1,2010-12-09 13:59:00.000000,15288
